sale_id,date,shop_name,category,item,quantity,unit_price,total,payment_method
TXN-00270,2024-07-02,hub-coffee,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Mobile
TXN-00271,2024-07-02,Odegaard,Tea,Tea Item 1,2,3.25,6.5,Card
TXN-00272,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Mobile
TXN-00273,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-00274,2024-07-02,Odegaard,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-00275,2024-07-02,Odegaard,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-00276,2024-07-02,Odegaard,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-00277,2024-07-02,Odegaard,Espresso,Espresso Item 2,1,4.75,4.75,Mobile
TXN-00278,07/02/2024,Odegaard,Tea,Tea Item 4,1,3.25,3.25,Cash
TXN-00279,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-00280,2024-07-02,Odegaard,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-00281,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00282,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Mobile
TXN-00283,2024-07-02,Odegaard,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-00284,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Card
TXN-00285,2024-07-02,Odegaard,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-00286,2024-07-02,Odegaard,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-00287,07/02/2024,Odegaard,Tea,Tea Item 1,2,3.25,6.5,Card
TXN-00288,2024-07-02,Odegaard,Pastry,Pastry Item 3,1,3.5,3.5,Cash
TXN-00289,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-00290,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-00291,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 4,2,5.25,10.5,Card
TXN-00292,2024-07-02,Odegaard,Sandwich,Sandwich Item 3,1,8.75,8.75,Cash
TXN-00293,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-00294,2024-07-02,Odegaard,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-00295,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00296,2024-07-02,Odegaard,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-00297,2024-07-02,Odegaard,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-00298,2024-07-02,Odegaard,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-00299,07/02/2024,Odegaard,Pastry,Pastry Item 1,1,3.5,3.5,Mobile
TXN-00300,2024-07-02,Odegaard,Sandwich,Sandwich Item 1,1,8.75,8.75,Cash
TXN-00301,2024-07-02,Odegaard,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-00302,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-00303,2024-07-02,Odegaard,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-00304,2024-07-02,Odegaard,Tea,Tea Item 3,1,3.25,3.25,Mobile
TXN-00305,2024-07-02,Odegaard,Sandwich,Sandwich Item 5,2,8.75,17.5,Cash
TXN-00306,2024-07-02,Odegaard,Tea,Tea Item 3,1,3.25,3.25,Mobile
TXN-00307,2024-07-02,Odegaard,Sandwich,Sandwich Item 5,1,8.75,8.75,Card
TXN-00308,2024-07-02,Odegaard,Tea,Tea Item 3,1,3.25,3.25,Cash
TXN-00309,2024-07-02,Odegaard,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-00310,2024-07-02,Odegaard,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-00311,2024-07-02,Odegaard,Tea,Tea Item 4,1,3.25,3.25,Cash
TXN-00312,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 3,3,2.5,7.5,Card
TXN-00313,2024-07-02,Odegaard,Pastry,Pastry Item 5,2,3.5,7.0,Card
TXN-00314,2024-07-02,Odegaard,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-00315,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Cash
TXN-00316,2024-07-02,Odegaard,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-00317,2024-07-02,Odegaard,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-00318,2024-07-02,Odegaard,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-00319,2024-07-02,Odegaard,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00320,2024-07-02,Odegaard,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-00321,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Mobile
TXN-00322,2024-07-02,Odegaard,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00323,2024-07-02,Odegaard,Sandwich,Sandwich Item 3,2,8.75,17.5,Card
TXN-00324,2024-07-02,Odegaard,Smoothie,Smoothie Item 5,1,6.5,6.5,Cash
TXN-00325,2024-07-02,Odegaard,Smoothie,Smoothie Item 2,1,6.5,6.5,Card
TXN-00326,2024-07-02,Odegaard,Tea,Tea Item 4,2,3.25,6.5,Card
TXN-00327,2024-07-02,Odegaard,Tea,Tea Item 3,1,3.25,3.25,Cash
TXN-00328,07/02/2024,Odegaard,Espresso,Espresso Item 3,1,4.75,4.75,Cash
TXN-00329,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Cash
TXN-00330,2024-07-02,Odegaard,Smoothie,Smoothie Item 1,2,6.5,13.0,Card
TXN-00331,2024-07-02,Odegaard,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00332,2024-07-02,Odegaard,Pastry,Pastry Item 2,1,3.5,3.5,Mobile
TXN-00333,2024-07-02,Odegaard,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00334,2024-07-02,Odegaard,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00335,2024-07-02,Odegaard,Espresso,Espresso Item 2,1,4.75,4.75,Mobile
TXN-00336,2024-07-02,Odegaard,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-00337,07/02/2024,Odegaard,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-00338,2024-07-02,Odegaard,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-00339,2024-07-02,Odegaard,Espresso,Espresso Item 4,1,4.75,4.75,Mobile
TXN-00340,2024-07-02,Odegaard,Tea,Tea Item 1,2,3.25,6.5,Mobile
TXN-00341,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Mobile
TXN-00342,2024-07-02,Odegaard,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-00343,2024-07-02,Odegaard,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-00344,2024-07-02,Odegaard,Sandwich,Sandwich Item 3,2,8.75,17.5,Cash
TXN-00345,2024-07-02,Odegaard,Espresso,Espresso Item 3,2,4.75,9.5,Mobile
TXN-00346,2024-07-02,Odegaard,Pastry,Pastry Item 4,1,3.5,3.5,Mobile
TXN-00347,2024-07-02,Suzzallo Roasters,Tea,Tea Item 3,1,3.25,3.25,Mobile
TXN-00348,2024-07-02,Suzzallo Roasters,Espresso,Espresso Item 4,2,4.75,9.5,Card
TXN-00349,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Mobile
TXN-00350,2024-07-02,Suzzallo Roasters,Smoothie,Smoothie Item 4,1,6.5,6.5,Card
TXN-00351,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Mobile
TXN-00352,2024-07-02,Suzzallo Roasters,Tea,Tea Item 3,1,3.25,3.25,Mobile
TXN-00353,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Mobile
TXN-00354,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00355,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-00356,2024-07-02,Suzzallo Roasters,Sandwich,Sandwich Item 2,1,8.75,8.75,Card
TXN-00357,2024-07-02,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 4,2,2.5,5.0,Card
TXN-00358,2024-07-02,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Mobile
TXN-00359,07/02/2024,Suzzallo Roasters,Cold Brew,Cold Brew Item 2,2,5.25,10.5,Card
TXN-00360,2024-07-02,Suzzallo Roasters,Tea,Tea Item 5,1,3.25,3.25,Cash
TXN-00361,2024-07-02,Suzzallo Roasters,Pastry,Pastry Item 3,1,3.5,3.5,Cash
TXN-00362,2024-07-02,Suzzallo Roasters,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00363,2024-07-02,Suzzallo Roasters,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-00364,2024-07-02,Suzzallo Roasters,Pastry,Pastry Item 4,1,3.5,3.5,Cash
TXN-00365,07/02/2024,Suzzallo Roasters,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-00366,2024-07-02,Suzzallo Roasters,Espresso,Espresso Item 3,2,4.75,9.5,Mobile
TXN-00367,2024-07-02,Suzzallo Roasters,Sandwich,Sandwich Item 3,1,8.75,8.75,Cash
TXN-00368,2024-07-02,Suzzallo Roasters,Sandwich,Sandwich Item 2,2,8.75,17.5,Mobile
TXN-00369,2024-07-02,Suzzallo Roasters,Pastry,Pastry Item 2,1,3.5,3.5,Cash
TXN-00370,2024-07-02,Suzzallo Roasters,Smoothie,Smoothie Item 5,1,6.5,6.5,Mobile
TXN-00371,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Card
TXN-00372,2024-07-02,Suzzallo Roasters,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-00373,2024-07-02,Suzzallo Roasters,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Cash
TXN-00374,2024-07-02,Suzzallo Roasters,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-00375,2024-07-02,Suzzallo Roasters,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Cash
TXN-00376,07/02/2024,UW Medical Brew,Pastry,Pastry Item 1,2,3.5,7.0,Card
TXN-00377,2024-07-02,UW Medical Brew,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Mobile
TXN-00378,2024-07-02,UW Medical Brew,Pastry,Pastry Item 3,2,3.5,7.0,Cash
TXN-00379,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 3,3,8.75,26.25,Card
TXN-00380,2024-07-02,UW Medical Brew,Pastry,Pastry Item 5,1,3.5,3.5,Card
TXN-00381,2024-07-02,UW Medical Brew,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Mobile
TXN-00382,07/02/2024,UW Medical Brew,Smoothie,Smoothie Item 1,2,6.5,13.0,Card
TXN-00383,2024-07-02,UW Medical Brew,Espresso,Espresso Item 3,2,4.75,9.5,Cash
TXN-00384,2024-07-02,UW Medical Brew,Smoothie,Smoothie Item 1,1,6.5,6.5,Card
TXN-00385,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-00386,2024-07-02,UW Medical Brew,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Card
TXN-00387,2024-07-02,UW Medical Brew,Espresso,Espresso Item 4,1,4.75,4.75,Card
TXN-00388,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-00389,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 4,3,8.75,26.25,Cash
TXN-00390,2024-07-02,UW Medical Brew,Smoothie,Smoothie Item 3,1,6.5,6.5,Cash
TXN-00391,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-00392,2024-07-02,UW Medical Brew,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00393,2024-07-02,UW Medical Brew,Drip Coffee,Drip Coffee Item 3,3,2.5,7.5,Card
TXN-00394,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-00395,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-00396,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Card
TXN-00397,2024-07-02,UW Medical Brew,Tea,Tea Item 5,1,3.25,3.25,Card
TXN-00398,2024-07-02,UW Medical Brew,Tea,Tea Item 4,1,3.25,3.25,Cash
TXN-00399,2024-07-02,UW Medical Brew,Tea,Tea Item 3,2,3.25,6.5,Card
TXN-00400,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00401,2024-07-02,UW Medical Brew,Tea,Tea Item 5,1,3.25,3.25,Mobile
TXN-00402,2024-07-02,UW Medical Brew,Smoothie,Smoothie Item 1,3,6.5,19.5,Cash
TXN-00403,2024-07-02,UW Medical Brew,Espresso,Espresso Item 3,1,4.75,4.75,Card
TXN-00404,2024-07-02,UW Medical Brew,Tea,Tea Item 5,2,3.25,6.5,Card
TXN-00405,07/02/2024,UW Medical Brew,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-00406,2024-07-02,UW Medical Brew,Pastry,Pastry Item 5,1,3.5,3.5,Cash
TXN-00407,2024-07-02,UW Medical Brew,Tea,Tea Item 4,2,3.25,6.5,Card
TXN-00408,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-00409,2024-07-02,UW Medical Brew,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-00410,07/02/2024,UW Medical Brew,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00411,2024-07-02,UW Medical Brew,Tea,Tea Item 1,2,3.25,6.5,Card
TXN-00412,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-00413,2024-07-02,UW Medical Brew,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-00414,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 4,2,8.75,17.5,Cash
TXN-00415,07/02/2024,UW Medical Brew,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-00416,2024-07-02,UW Medical Brew,Espresso,Espresso Item 4,1,4.75,4.75,Cash
TXN-00417,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-00418,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-00419,2024-07-02,UW Medical Brew,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-00420,2024-07-02,UW Medical Brew,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-00421,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Mobile
TXN-00422,2024-07-02,UW Medical Brew,Drip Coffee,Drip Coffee Item 3,2,2.5,5.0,Cash
TXN-00423,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 3,2,8.75,17.5,Card
TXN-00424,2024-07-02,UW Medical Brew,Smoothie,Smoothie Item 5,2,6.5,13.0,Card
TXN-00425,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Cash
TXN-00426,2024-07-02,UW Medical Brew,Tea,Tea Item 1,1,3.25,3.25,Mobile
TXN-00427,2024-07-02,UW Medical Brew,Cold Brew,Cold Brew Item 2,1,5.25,5.25,Cash
TXN-00428,2024-07-02,UW Medical Brew,Smoothie,Smoothie Item 3,1,6.5,6.5,Cash
TXN-00429,2024-07-02,UW Medical Brew,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-00430,2024-07-02,UW Medical Brew,Sandwich,Sandwich Item 2,2,8.75,17.5,Card
TXN-00431,2024-07-02,UW Medical Brew,Espresso,Espresso Item 1,1,4.75,4.75,Cash
TXN-00432,2024-07-02,UW Medical Brew,Espresso,Espresso Item 2,3,4.75,14.25,Card
TXN-00433,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Mobile
TXN-00434,2024-07-02,portage-bay,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-00435,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Cash
TXN-00436,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 1,2,5.25,10.5,Card
TXN-00437,2024-07-02,portage-bay,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-00438,2024-07-02,portage-bay,Espresso,Espresso Item 3,1,4.75,4.75,Mobile
TXN-00439,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 4,3,5.25,15.75,Cash
TXN-00440,2024-07-02,portage-bay,Smoothie,Smoothie Item 1,1,6.5,6.5,Mobile
TXN-00441,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-00442,2024-07-02,portage-bay,Sandwich,Sandwich Item 2,1,8.75,8.75,Cash
TXN-00443,2024-07-02,portage-bay,Pastry,Pastry Item 4,2,3.5,7.0,Card
TXN-00444,2024-07-02,portage-bay,Tea,Tea Item 2,1,3.25,3.25,Cash
TXN-00445,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00446,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Mobile
TXN-00447,07/02/2024,portage-bay,Pastry,Pastry Item 3,2,3.5,7.0,Cash
TXN-00448,2024-07-02,portage-bay,Espresso,Espresso Item 2,1,4.75,4.75,Card
TXN-00449,2024-07-02,portage-bay,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-00450,2024-07-02,portage-bay,Sandwich,Sandwich Item 5,2,8.75,17.5,Cash
TXN-00451,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 4,3,2.5,7.5,Card
TXN-00452,2024-07-02,portage-bay,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00453,2024-07-02,portage-bay,Smoothie,Smoothie Item 2,1,6.5,6.5,Card
TXN-00454,2024-07-02,portage-bay,Smoothie,Smoothie Item 5,2,6.5,13.0,Mobile
TXN-00455,07/02/2024,portage-bay,Espresso,Espresso Item 5,2,4.75,9.5,Card
TXN-00456,07/02/2024,portage-bay,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-00457,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-00458,2024-07-02,portage-bay,Espresso,Espresso Item 1,2,4.75,9.5,Card
TXN-00459,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-00460,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-00461,2024-07-02,portage-bay,Tea,Tea Item 5,2,3.25,6.5,Card
TXN-00462,2024-07-02,portage-bay,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00463,2024-07-02,portage-bay,Espresso,Espresso Item 3,3,4.75,14.25,Card
TXN-00464,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 4,2,2.5,5.0,Mobile
TXN-00465,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-00466,2024-07-02,portage-bay,Espresso,Espresso Item 5,1,4.75,4.75,Cash
TXN-00467,07/02/2024,portage-bay,Sandwich,Sandwich Item 5,2,8.75,17.5,Card
TXN-00468,2024-07-02,portage-bay,Pastry,Pastry Item 1,1,3.5,3.5,Card
TXN-00469,2024-07-02,portage-bay,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00470,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 3,2,5.25,10.5,Cash
TXN-00471,2024-07-02,portage-bay,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-00472,2024-07-02,portage-bay,Smoothie,Smoothie Item 1,1,6.5,6.5,Cash
TXN-00473,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-00474,07/02/2024,portage-bay,Sandwich,Sandwich Item 1,2,8.75,17.5,Card
TXN-00475,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-00476,2024-07-02,portage-bay,Pastry,Pastry Item 5,3,3.5,10.5,Mobile
TXN-00477,2024-07-02,portage-bay,Pastry,Pastry Item 3,1,3.5,3.5,Cash
TXN-00478,2024-07-02,portage-bay,Tea,Tea Item 5,2,3.25,6.5,Cash
TXN-00479,07/02/2024,portage-bay,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Cash
TXN-00480,2024-07-02,portage-bay,Sandwich,Sandwich Item 1,1,8.75,8.75,Mobile
TXN-00481,2024-07-02,portage-bay,Sandwich,Sandwich Item 3,1,8.75,8.75,Card
TXN-00482,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 5,1,5.25,5.25,Card
TXN-00483,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-00484,2024-07-02,portage-bay,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00485,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 3,1,2.5,2.5,Card
TXN-00486,07/02/2024,portage-bay,Cold Brew,Cold Brew Item 2,2,5.25,10.5,Card
TXN-00487,2024-07-02,portage-bay,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-00488,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 5,2,2.5,5.0,Cash
TXN-00489,2024-07-02,portage-bay,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00490,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 1,2,2.5,5.0,Card
TXN-00491,2024-07-02,portage-bay,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Cash
TXN-00492,2024-07-02,portage-bay,Pastry,Pastry Item 4,1,3.5,3.5,Card
TXN-00493,2024-07-03,hub-coffee,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00494,2024-07-03,hub-coffee,Smoothie,Smoothie Item 3,3,6.5,19.5,Cash
TXN-00495,07/03/2024,hub-coffee,Tea,Tea Item 2,1,3.25,3.25,Cash
TXN-00496,2024-07-03,hub-coffee,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00497,2024-07-03,hub-coffee,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00498,2024-07-03,hub-coffee,Smoothie,Smoothie Item 3,1,6.5,6.5,Mobile
TXN-00499,2024-07-03,hub-coffee,Smoothie,Smoothie Item 4,2,6.5,13.0,Card
TXN-00500,2024-07-03,hub-coffee,Drip Coffee,Drip Coffee Item 2,2,2.5,5.0,Card
TXN-00501,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-00502,07/03/2024,hub-coffee,Espresso,Espresso Item 1,2,4.75,9.5,Card
TXN-00503,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Cash
TXN-00504,2024-07-03,hub-coffee,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-00505,2024-07-03,hub-coffee,Sandwich,Sandwich Item 4,1,8.75,8.75,Card
TXN-00506,2024-07-03,hub-coffee,Espresso,Espresso Item 1,1,4.75,4.75,Card
TXN-00507,2024-07-03,hub-coffee,Pastry,Pastry Item 3,2,3.5,7.0,Card
TXN-00508,2024-07-03,hub-coffee,Pastry,Pastry Item 2,2,3.5,7.0,Card
TXN-00509,2024-07-03,hub-coffee,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00510,2024-07-03,hub-coffee,Tea,Tea Item 4,2,3.25,6.5,Card
TXN-00511,2024-07-03,hub-coffee,Tea,Tea Item 2,3,3.25,9.75,Cash
TXN-00512,2024-07-03,hub-coffee,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-00513,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Card
TXN-00514,2024-07-03,hub-coffee,Sandwich,Sandwich Item 4,1,8.75,8.75,Mobile
TXN-00515,2024-07-03,hub-coffee,Pastry,Pastry Item 5,3,3.5,10.5,Card
TXN-00516,2024-07-03,hub-coffee,Drip Coffee,Drip Coffee Item 5,1,2.5,2.5,Card
TXN-00517,07/03/2024,hub-coffee,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-00518,2024-07-03,hub-coffee,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-00519,2024-07-03,hub-coffee,Drip Coffee,Drip Coffee Item 4,1,2.5,2.5,Card
TXN-00520,2024-07-03,hub-coffee,Tea,Tea Item 4,1,3.25,3.25,Card
TXN-00521,2024-07-03,hub-coffee,Tea,Tea Item 1,1,3.25,3.25,Card
TXN-00522,07/03/2024,hub-coffee,Sandwich,Sandwich Item 4,3,8.75,26.25,Cash
TXN-00523,2024-07-03,hub-coffee,Smoothie,Smoothie Item 5,1,6.5,6.5,Card
TXN-00524,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 3,3,5.25,15.75,Card
TXN-00525,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-00526,2024-07-03,hub-coffee,Drip Coffee,Drip Coffee Item 1,1,2.5,2.5,Card
TXN-00527,2024-07-03,hub-coffee,Tea,Tea Item 1,2,3.25,6.5,Mobile
TXN-00528,2024-07-03,hub-coffee,Drip Coffee,Drip Coffee Item 2,1,2.5,2.5,Card
TXN-00529,07/03/2024,hub-coffee,Tea,Tea Item 3,1,3.25,3.25,Card
TXN-00530,07/03/2024,hub-coffee,Tea,Tea Item 1,2,3.25,6.5,Cash
TXN-00531,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 4,1,5.25,5.25,Card
TXN-00532,2024-07-03,hub-coffee,Espresso,Espresso Item 5,1,4.75,4.75,Card
TXN-00533,2024-07-03,hub-coffee,Smoothie,Smoothie Item 3,1,6.5,6.5,Card
TXN-00534,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 5,2,5.25,10.5,Cash
TXN-00535,2024-07-03,hub-coffee,Pastry,Pastry Item 2,1,3.5,3.5,Cash
TXN-00536,2024-07-03,hub-coffee,Tea,Tea Item 1,1,3.25,3.25,Cash
TXN-00537,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 1,1,5.25,5.25,Mobile
TXN-00538,2024-07-03,hub-coffee,Tea,Tea Item 4,2,3.25,6.5,Card
TXN-00539,07/03/2024,hub-coffee,Pastry,Pastry Item 3,1,3.5,3.5,Card
TXN-00540,2024-07-03,hub-coffee,Cold Brew,Cold Brew Item 3,1,5.25,5.25,Card
TXN-00541,2024-07-03,hub-coffee,Tea,Tea Item 5,1,3.25,3.25,Cash
TXN-00542,2024-07-03,Odegaard,Pastry,Pastry Item 3,2,3.5,7.0,Cash
TXN-00543,2024-07-03,Odegaard,Cold Brew,Cold Brew Item 4,3,5.25,15.75,Card
TXN-00544,2024-07-03,Odegaard,Smoothie,Smoothie Item 4,1,6.5,6.5,Mobile
TXN-00545,2024-07-03,Odegaard,Espresso,Espresso Item 5,2,4.75,9.5,Cash
